instance_id	variant	nonempty	patch_sha256	result_rows	dataset_source	problem_statement_tokens	first_prompt_profile	context_profile_version	response_prefill	max_retries	generation_extra_body	candidate_entity_count	candidate_file_count	candidate_class_scope_count	first_prompt_rendered_entity_count	first_prompt_source_entity_count	first_prompt_tokens	retry_count	final_status	applied_file_count
sympy__sympy-21596	bm25	1	235d62224e7057cbd03542f1c7164dbb9c6d459e2148b73284887cc7fc5b4f64	1	temp_run/generated/SWE-bench_Verified.jsonl	258	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	6	4	16	8	3588	0	success	1
sympy__sympy-21612	bm25	1	d2c8fcd36e9a838344af69b28f4e740e2366725158cb24b8fbfe86cd32037a41	1	temp_run/generated/SWE-bench_Verified.jsonl	249	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	6	1	15	5	3598	0	success	1
sympy__sympy-21847	bm25	1	52b4931f5de7a81cece050684db22e1c3aa017702b34a86ec33167b9adfe2e78	1	temp_run/generated/SWE-bench_Verified.jsonl	299	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	3	2	17	7	3666	1	success	1
sympy__sympy-21930	bm25	1	00f6141321306a07d4359c7f1b8c10cf764be240991befc1662bc6acca079405	1	temp_run/generated/SWE-bench_Verified.jsonl	188	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	3	1	18	6	3922	0	success	1
sympy__sympy-22080	bm25	1	662b443a949112f2bd8a3488e958da53544cf4dd89f002df1068db0ec98a6da5	1	temp_run/generated/SWE-bench_Verified.jsonl	203	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	6	2	15	6	3904	0	success	1
sympy__sympy-22456	bm25	1	cf0bbfc76ad14b2ffa00101ec038110a21ecba7827ad67ecba249da4b47386da	1	temp_run/generated/SWE-bench_Verified.jsonl	77	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	11	1	11	11	2	1919	0	success	1
sympy__sympy-22714	bm25	1	50b3d00bf8f9419d7f1d98b5dc0851121d64c8e21c3f36b759fad34431c8d5fc	1	temp_run/generated/SWE-bench_Verified.jsonl	471	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	10	20	4	3925	0	success	1
sympy__sympy-22914	bm25	1	5156981eda6ffa53d3c06dd02d1670ace2cfa689bd71561f9a1e7260ac0bda7f	1	temp_run/generated/SWE-bench_Verified.jsonl	169	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	6	19	8	3936	0	success	1
sympy__sympy-23262	bm25	1	72f89766dda6c70c8789cddd4fed11daea6ccc25ea573eda0aa2c90dd95cbf0f	1	temp_run/generated/SWE-bench_Verified.jsonl	281	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	5	0	14	7	3004	0	success	1
sympy__sympy-23413	bm25	1	e3e6222760d657a0469422f9e97427f4bc52f9d6f18e6ad94da580a9a0e42499	1	temp_run/generated/SWE-bench_Verified.jsonl	128	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	2	20	6	3674	0	success	1
sympy__sympy-23534	bm25	1	22a3abce604348592d5c9108805456f26f9b84760decc200b1195f1da89a2aec	1	temp_run/generated/SWE-bench_Verified.jsonl	174	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	8	20	6	3923	1	success	1
sympy__sympy-23824	bm25	1	407a19d85b6918d87fcae37b5b90cb1b50745b3eafbc6ea8e2132317393da263	1	temp_run/generated/SWE-bench_Verified.jsonl	569	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	1	20	3	3862	0	success	1
sympy__sympy-23950	bm25	1	f4c740d0005cf9ea685e302a05885df113a0845f734b69fbc6910e39877c761a	1	temp_run/generated/SWE-bench_Verified.jsonl	215	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	15	20	6	3575	0	success	1
sympy__sympy-24066	bm25	1	5b197ac4a51de582d8ab9930ec9dbf06ab6d9c49b1c2546c8943824b3ac03550	1	temp_run/generated/SWE-bench_Verified.jsonl	149	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	8	4	12	2	2787	1	success	1
sympy__sympy-24213	bm25	1	0364456f36c82452d652116591a8c996b1f9de6727df23db059f08b4b4e18470	1	temp_run/generated/SWE-bench_Verified.jsonl	268	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	7	20	6	3929	0	success	1
sympy__sympy-24443	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	210	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	0	20	4	3666	1	failed	0
sympy__sympy-24539	bm25	1	9ceadbe3ead6dd835a8b17a1baf4cb878506e4bd7aa8d23515225d7532d79457	1	temp_run/generated/SWE-bench_Verified.jsonl	226	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	2	20	8	3792	0	success	1
sympy__sympy-24562	bm25	1	3fc9b3d43e3caedfc69dfb1ceeba11d23c42e0aad90b28198e02a8166241ef05	1	temp_run/generated/SWE-bench_Verified.jsonl	82	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	4	6	18	6	3379	0	success	1
sympy__sympy-24661	bm25	1	f004e39c4e896077ce670c2053e79dca57db59a601d165525b1f8610ce4f0c0a	1	temp_run/generated/SWE-bench_Verified.jsonl	103	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	6	20	6	3784	0	success	1
astropy__astropy-12907	mural	1	35a3fb65d5204cde6e10462977544087b5d8403f63daa8a92ffd31e0489ee4b7	1	temp_run/generated/SWE-bench_Verified.jsonl	322	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	2	4	17	6	3346	1	success	1
astropy__astropy-13033	mural	1	8f1f7e59d73f007caf9109fb46c6fa3d72201e6f1e9da5ddecf28677a9966654	1	temp_run/generated/SWE-bench_Verified.jsonl	681	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	13	4	1	13	6	3557	0	success	1
astropy__astropy-13236	mural	1	3031603b50a94b738cc7d2a94dc2d7f1269a09b97bd53ee30d9bbc009832cbb0	1	temp_run/generated/SWE-bench_Verified.jsonl	473	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	3	3	14	2	3534	0	success	1
astropy__astropy-13398	mural	1	d9ab8074c592451b3980b0cc49a6200352d7d9faf52b31cd3fc77d3c8e691826	1	temp_run/generated/SWE-bench_Verified.jsonl	1211	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	2	4	12	4	3967	0	success	1
astropy__astropy-13453	mural	1	83bc825362ea3091540390adb51bab093875f0fb730a6871be708c476b653549	1	temp_run/generated/SWE-bench_Verified.jsonl	1197	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	6	4	5	2	3628	0	success	1
astropy__astropy-13579	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	4	2	12	6	3815	1	failed	0
astropy__astropy-13977	mural	1	8bbfcc0ed9dfacca4ebf4c174dc32f98494fead1f4c3ca6f9af0d25e5056ecea	1	temp_run/generated/SWE-bench_Verified.jsonl	899	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	6	18	2	3838	0	success	1
astropy__astropy-14096	mural	1	eb9100ebdcd39dc5d1893ff381458661626ec95f419e46915ff37085fb514fb6	1	temp_run/generated/SWE-bench_Verified.jsonl	245	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	1	1	20	4	3289	1	success	1
astropy__astropy-14182	mural	1	c5703774dcbb220e7737b4db9424235172ca070799e90f6c312a29dd146f5cbf	1	temp_run/generated/SWE-bench_Verified.jsonl	515	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	6	5	17	4	3781	0	success	1
astropy__astropy-14309	mural	1	2555059c9ba338426397bae044cd14fe1db20b240dc0e468bc0b8e433f475775	1	temp_run/generated/SWE-bench_Verified.jsonl	1205	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	1	12	2	3959	0	success	1
astropy__astropy-14365	mural	1	a14c2576148155071ddc5750682c44a285ce96b1faa412842fe2aa221c0da263	1	temp_run/generated/SWE-bench_Verified.jsonl	446	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	2	4	15	6	3863	0	success	1
astropy__astropy-14369	mural	1	7203d07fbee1ae78ef6dc31935bad1f861236178e4fd6e655efa536a70042979	1	temp_run/generated/SWE-bench_Verified.jsonl	679	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	4	2	14	6	3947	0	success	1
astropy__astropy-14508	mural	1	6c8dbd4c1d170472141d729e3138e1ed667622accfebb2cd7496dee0e0808dae	1	temp_run/generated/SWE-bench_Verified.jsonl	757	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	1	2	20	4	3672	0	success	1
astropy__astropy-14539	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	445	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	15	20	3	3846	1	failed	0
astropy__astropy-14598	mural	1	1cb9846eead7d73c1d1294a3aeba407458504a796825e5ac3dd0e776101ce83e	1	temp_run/generated/SWE-bench_Verified.jsonl	747	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	3	1	17	5	3954	0	success	1
astropy__astropy-14995	mural	1	becdc1f0a297f5e730c25fbaa8b1804f847cf466b3638c18f5a111ab45e23e50	1	temp_run/generated/SWE-bench_Verified.jsonl	732	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	2	0	15	5	3938	1	success	1
astropy__astropy-7166	mural	1	5a00279073d36a7db0e13ae494315754b8b619a8d6f7b225e9782db2a8b7f79c	1	temp_run/generated/SWE-bench_Verified.jsonl	38	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	7	4	17	6	3843	1	success	1
astropy__astropy-7336	mural	1	78d8dfefca51ab13b63926aa43e00c7fe150d05616e84e727bc076cbebdf35b3	1	temp_run/generated/SWE-bench_Verified.jsonl	388	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	11	19	5	3856	0	success	1
astropy__astropy-7606	mural	1	f87e3e788ed3e5ca23b81dd6cc42ed9c43807b427e1b3ebc8e51280632fabccb	1	temp_run/generated/SWE-bench_Verified.jsonl	281	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	1	15	20	4	2939	0	success	1
astropy__astropy-7671	mural	1	45f9817eec838edc7ec4e4b9b1013766b0f7f55b623c0c7b1748162e9cff190d	1	temp_run/generated/SWE-bench_Verified.jsonl	508	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	2	20	4	3924	0	success	1
astropy__astropy-8707	mural	1	f0606f1df67aa8e25963a481d047badb852833f22dd51f85b91fafe6b9f429f5	1	temp_run/generated/SWE-bench_Verified.jsonl	197	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	4	20	6	3788	0	success	2
astropy__astropy-8872	mural	1	7683f8a0527a434ee26f5c5c057a3af0cc81210b7d8d4bdc26fa6942e16e1d0d	1	temp_run/generated/SWE-bench_Verified.jsonl	291	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	1	1	15	4	2818	0	success	1
django__django-10097	mural	1	9ca6d9b122e8d5658efc691ddec093a705f564f9fef1817e8f3496af08d664fa	1	temp_run/generated/SWE-bench_Verified.jsonl	563	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	2	14	18	2	3807	1	success	1
django__django-10554	mural	1	6808ff48b07fd0c543ab70293cd89a8bdf2c20231ff611092f3a1972a77efc05	1	temp_run/generated/SWE-bench_Verified.jsonl	821	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	2	20	4	3777	1	success	1
django__django-10880	mural	1	e00630f926491e03c44fdad7ac2178d3ae0ed6839265cbbf1fbd75382c52373b	1	temp_run/generated/SWE-bench_Verified.jsonl	59	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	6	3	18	8	3667	0	success	1
django__django-10914	mural	1	022a112aa9d30462d4e1a9d4aad1bc901590922bdff86f6f8d1cf756af46369f	1	temp_run/generated/SWE-bench_Verified.jsonl	216	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	13	18	6	3937	0	success	1
django__django-10973	mural	1	caf7d6e7d37023ada05d80d5cf7316437e904669d79f5105ec733d7f8c92fc37	1	temp_run/generated/SWE-bench_Verified.jsonl	80	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	10	12	19	8	3473	1	success	1
django__django-10999	mural	1	bd61ed3020e5c7275f9e9b1f0eb7f1b8f32a7d40707915e027b66f590dcb442b	1	temp_run/generated/SWE-bench_Verified.jsonl	220	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	2	20	6	3708	0	success	1
django__django-11066	mural	1	92478704b2c28d70c92cd30fd027b12f328a470a6b8495dd3d87d8d49c8908a6	1	temp_run/generated/SWE-bench_Verified.jsonl	409	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	11	14	18	2	3254	0	success	1
django__django-11087	mural	1	34bf02a91c256530dda5c875336d6680309c4a521c8568b44ba45dd7f00b6079	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	9	2	12	2	3592	0	success	1
django__django-11095	mural	1	89c874fb9fd7fa1b5b8c1998698a9933de14eb669ceaf6e735de5d7c13919b19	1	temp_run/generated/SWE-bench_Verified.jsonl	89	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	1	3	18	4	2296	0	success	1
django__django-11099	mural	1	a5471facae9aea312f7059af8c2cdecbf0319faf82043168669e82c66008ad3d	1	temp_run/generated/SWE-bench_Verified.jsonl	171	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	5	11	18	7	3262	0	success	1
django__django-11119	mural	1	f4cd8539831a3a7bf11852f6c2bfafd9886b323b5857b5612017a9214b59c001	1	temp_run/generated/SWE-bench_Verified.jsonl	84	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	13	20	6	3865	0	success	1
django__django-11133	mural	1	870986ff525c285b266961b302232a2372948f91c1af346ee435ef34e56485a6	1	temp_run/generated/SWE-bench_Verified.jsonl	190	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	2	11	19	5	3310	1	success	1
django__django-11138	mural	1	c6bce2c6e25d59d07617e8cd3c15b3a73fcfde0bc4b5b0470bba24c53e1c6c6c	1	temp_run/generated/SWE-bench_Verified.jsonl	894	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	1	19	8	3686	1	success	1
django__django-11141	mural	1	604d1db105397c5b5ccc100e83ceec36d6fefea2e587026d8c69825115a8dfe1	1	temp_run/generated/SWE-bench_Verified.jsonl	179	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	9	19	6	3713	0	success	1
django__django-11149	mural	1	993cdd74ff33d27b622665c158852844f4c222ccf138594b66b2813436f25ba2	1	temp_run/generated/SWE-bench_Verified.jsonl	189	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	4	8	18	6	3562	0	success	1
django__django-11163	mural	1	0805c5f45ab01a16afb714b13de98f231507fc9ef8c91d7088a827bf9dc9df67	1	temp_run/generated/SWE-bench_Verified.jsonl	98	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	1	20	8	3382	0	success	1
django__django-11179	mural	1	c4e3f65cfc8a864159bc689fd2e9d9aa032891f51444aece8b4d44127a5a3218	1	temp_run/generated/SWE-bench_Verified.jsonl	65	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	4	19	6	3767	0	success	1
django__django-11206	mural	1	cccea085310261800bfa49934217339532d5bdc0c20bc7af5524a51a7cd21445	1	temp_run/generated/SWE-bench_Verified.jsonl	159	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	1	20	7	3963	0	success	1
django__django-11211	mural	1	134fdeac33b1a3328b31cfea4ddf1f736f090e0126e1b6d16fbdfe0d4f7b8091	1	temp_run/generated/SWE-bench_Verified.jsonl	221	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	4	19	6	3333	0	success	1
django__django-11239	mural	1	2ddb847fc6cb6c7e14c8f36f89983fbdbb8ef2b9e8b67ed14570e0599909221e	1	temp_run/generated/SWE-bench_Verified.jsonl	275	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	9	7	19	8	3515	0	success	1
django__django-11265	mural	1	1983252bd3afa2b5db7453d85ec826340cdf5ec70ee57767b71f4d1faf97b786	1	temp_run/generated/SWE-bench_Verified.jsonl	1085	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	3	20	2	3845	1	success	1
django__django-11276	mural	1	1730c362c978bdd868f7ef6e34ac78811357277e40a8074b8afd010db2b103e9	1	temp_run/generated/SWE-bench_Verified.jsonl	256	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	0	20	6	2962	0	success	2
django__django-11292	mural	1	30fe02c9d8e14b4e9f1ca1e7dd5b120248df01b1c4ddbcd3a02b1ac3ba3b11c1	1	temp_run/generated/SWE-bench_Verified.jsonl	78	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	11	20	6	3659	0	success	1
django__django-11299	mural	1	5e0373c1837b46867af2c580bb96e5aa22408ff8717a8c0a37cc2666d54c18c3	1	temp_run/generated/SWE-bench_Verified.jsonl	751	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	4	6	12	6	3095	0	success	2
django__django-11333	mural	1	a2cf4b3d8e13bf04a1eef66ffc33bc77987a8de0f172276521b38ec20feb525f	1	temp_run/generated/SWE-bench_Verified.jsonl	323	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	5	20	6	3221	0	success	1
django__django-11400	mural	1	3377b443b672d5dd0b13b6050ed2875e1fabfb7493d920280f8cf0475c847351	1	temp_run/generated/SWE-bench_Verified.jsonl	187	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	1	20	20	4	3608	0	success	1
django__django-11433	mural	1	0ec26e36f9b995a2e21e6ed708e0e45d6a65a8e07aa39d2530674f9aac7030bc	1	temp_run/generated/SWE-bench_Verified.jsonl	137	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	5	8	18	6	3659	1	success	1
django__django-11451	mural	1	413609e837cccfcb59d26526dbdcc3837cb435bf7ced5eb5e86ba23a48c3da09	1	temp_run/generated/SWE-bench_Verified.jsonl	444	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	17	20	6	3883	0	success	1
django__django-11477	mural	1	7ae59f05a82e483221e741ede8c90c01a759764e687b1db22aab373f5b6025c4	1	temp_run/generated/SWE-bench_Verified.jsonl	48	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	5	6	17	8	3298	0	success	1
django__django-11490	mural	1	7005bb832ca52e7b6b5ff9d1a0d2cc205fc08de92e12e3aa0fc6087f7b9acc87	1	temp_run/generated/SWE-bench_Verified.jsonl	126	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	3	7	19	6	3586	0	success	1
django__django-11532	mural	1	0e35decd95ca2c4b8c3ad8ef1616c06a2894567418711034223d98bcc8c07a8b	1	temp_run/generated/SWE-bench_Verified.jsonl	677	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	6	19	6	3973	0	success	1
django__django-11551	mural	1	1d28fed65b53b6e91cf22c8d91ac00b11472335e221247e56fdc222cc4891b3b	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	0	20	3	3782	0	success	1
django__django-11555	mural	1	6d02f1d1f679676e2f1831cf272fe4ad4793127baea8116d249fab810be2d930	1	temp_run/generated/SWE-bench_Verified.jsonl	165	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	5	7	16	6	3298	0	success	1
django__django-11603	mural	1	d375bfb8765772501aa2bdf44246a8ec4e7386f0451fd45d10bec763af82f9b4	1	temp_run/generated/SWE-bench_Verified.jsonl	82	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	18	20	3	2542	0	success	1
django__django-11728	mural	1	44103cdf724e951a5ec380a44e3f34bec58a676f08c5c59a2223ef38a4e62f9b	1	temp_run/generated/SWE-bench_Verified.jsonl	116	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	6	4	15	7	3479	0	success	1
django__django-11734	mural	1	3eb184754b8bc93ebd6ce98f36c0c53a64b30977b2a5fc86ddb022f3e9373224	1	temp_run/generated/SWE-bench_Verified.jsonl	228	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	5	10	18	6	3749	1	success	1
django__django-11740	mural	1	1755aa116b65c858d39a84e6bfa4ae365b8c4ef3fd5d75bcaffac834d8f1e0f0	1	temp_run/generated/SWE-bench_Verified.jsonl	492	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	6	7	17	4	3877	0	success	1
django__django-11749	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	277	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	6	20	8	3667	1	failed	0
django__django-11790	mural	1	179d11b2f3380e379696142ba6743a027b5debc341c9e8e300f1760f59a9b5f7	1	temp_run/generated/SWE-bench_Verified.jsonl	115	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	4	15	16	6	3534	0	success	1
django__django-11815	mural	1	755ffa2d582abb96af876fcd8c3160fe947ccf518c0ea75b76b4f4ce9eaeaed0	1	temp_run/generated/SWE-bench_Verified.jsonl	359	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	10	12	19	4	3619	0	success	1
django__django-11820	mural	1	11c3ce6d05a154344d9817aaaa77a08fdaab862adf3bdb3affad7225a98723d4	1	temp_run/generated/SWE-bench_Verified.jsonl	102	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	7	2	17	8	3987	0	success	1
django__django-11848	mural	1	8c9adc9db428a8a8cf89dc7b22279f0dfb1727f55756eef1fa148736c9289d50	1	temp_run/generated/SWE-bench_Verified.jsonl	159	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	1	0	20	4	2740	0	success	1
django__django-11880	mural	1	1f08565815c530310de7a02e1005dd305aa21c6929c77b6bd4ec79c6c4534ae7	1	temp_run/generated/SWE-bench_Verified.jsonl	265	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	15	20	5	3936	0	success	1
django__django-11885	mural	1	9da739d876ee21e3087abdfb3d6f75a2d4f1c3cc7bc0ed07c874b7e0f327f3f0	1	temp_run/generated/SWE-bench_Verified.jsonl	297	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	7	7	19	6	3997	0	success	2
django__django-11951	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	155	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	8	20	7	3896	1	failed	0
django__django-11964	mural	1	73eecb085d903945f1cb08afbac6dd76695a498dedebfc8087b0d9dea28ab959	1	temp_run/generated/SWE-bench_Verified.jsonl	518	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	14	20	4	3879	0	success	1
django__django-11999	mural	1	edf676ecd1e33d8ca3cce7ba3c7dd1ffdddd7ce3139d32f3f9247af14252e676	1	temp_run/generated/SWE-bench_Verified.jsonl	148	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	3	2	19	6	2829	0	success	1
django__django-12039	mural	1	af7cac2eef63a4b1ba2ce30d0c964a15fd8a7106475b14dfcb338af42fe7662f	1	temp_run/generated/SWE-bench_Verified.jsonl	292	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	9	20	8	3479	0	success	1
django__django-12050	mural	1	46f267d8586aa293f1253351add9644a5710c27ea23f7403382c0172b141ac70	1	temp_run/generated/SWE-bench_Verified.jsonl	70	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	8	19	8	3957	0	success	1
django__django-12125	mural	1	ffa7bbd2080e22cd3d7e693dd404900b5713ecf042786f43fb131287628a367b	1	temp_run/generated/SWE-bench_Verified.jsonl	367	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	15	19	6	3412	0	success	1
django__django-12143	mural	1	7648aaeec1b8045a2d1f6c738f4fd7b0f2d2514d549d09f14d439317de068e04	1	temp_run/generated/SWE-bench_Verified.jsonl	349	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	9	7	20	8	3960	0	success	1
django__django-12155	mural	1	3605a23a4bb9b03da256ed0669b2df7d4190baeed241cfdb1ee96108baaf4ba2	1	temp_run/generated/SWE-bench_Verified.jsonl	183	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	9	20	6	3189	0	success	1
django__django-12193	mural	1	5cf7acdf3b31c0e68c3942d5d87420d592960518ce1da0d543aefa0a038b0032	1	temp_run/generated/SWE-bench_Verified.jsonl	158	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	19	20	5	3762	0	success	1
django__django-12209	mural	1	3c937e5ac1c13c5cfeae996dbdf26c08264209e660c57696317c2b1272429b64	1	temp_run/generated/SWE-bench_Verified.jsonl	270	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	13	20	6	3937	0	success	1
django__django-12262	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	231	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	14	19	7	3900	1	failed	0
django__django-12273	mural	1	7fcbeef575a6aa4b99734252c484a4ba0a710fb84b400c6d41f34adac85fdd63	1	temp_run/generated/SWE-bench_Verified.jsonl	226	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	6	1	17	8	3866	1	success	1
django__django-12276	mural	1	69f65945c3e450ab3f350b30bd8e6c790b7b8dab7d2cf1b688a2b9da3d5158a7	1	temp_run/generated/SWE-bench_Verified.jsonl	149	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	19	20	5	3752	0	success	1
django__django-12304	mural	1	15e24b1996624ac8ca021fbc9849a673c9000970a5f9d244a24cbb53e948252f	1	temp_run/generated/SWE-bench_Verified.jsonl	125	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	1	10	17	4	2977	1	success	1
