instance_id	variant	candidate_entities	rendered_entities	source_entities	prefix_source_entities	tail_source_entities	prompt_tokens	context_sha256	prompt_sha256
pydata__xarray-4966	bm25	19	19	4	4	0	4530	d82c7d4052521077aadadc3967555bd41aa3580282750cc38926b8d77512888f	8c3e510b232b44f7f01f629a5defd2874a90a6bec085cbda59055b64be5cfff6
pydata__xarray-6461	bm25	20	20	8	6	2	4878	cc5d40aa3e771582462bb3885681dcf5575f83fddbfb9a5d6764391fdd3ac5cb	76b55204cd17a8092a2d44ef9f9525c4d0116a352b73edf27b9b0ad456f88a12
pydata__xarray-6599	bm25	15	15	8	5	3	4179	db0036ccc0f5bd41ea357170e5f6f155082ee7bbfb7295ad1e6f1c81de9aeb69	ed2797039227ca29b958f0d75da02aecb2d6b2ca36ccb3a656efdf9c6d93ebea
pydata__xarray-6721	bm25	20	20	8	6	2	4814	40ea00e85703c48552ad1b30807a4cc493cd9f0db9ba591fcc487f697dc22337	a1b9993bba58b7744e0182a2e315f2b5c41037f535242fa2ee78cf20faaf220b
pydata__xarray-6744	bm25	18	18	7	3	4	4122	3bd9cdbafff9d82946a6e71d4a454d4c80d3a7db71b0c3c69d227755bf15501a	4f6c0625a214ae378080cb69766459a7f4abce3fdc15be12a31a934da3c78fd7
pydata__xarray-6938	bm25	12	12	6	4	2	4031	ece72d1cc6c492b1b5cb4f073b5ba303fdfd50f71544aa7ec9aa307cbda02d66	125fcaea05a9da1f9c3a4dafa525fe824f3f6b8b5497bd43bcfb97f34afe67b8
pydata__xarray-6992	bm25	17	17	6	2	4	3921	20381c963aba3f2e184b551d8b9717ad3ab87458780f8c607cb0a205903bdbc5	cd33a9eccec355fdea2609cae2859b38fe394a4d953288a8eb179b7f5328032c
pydata__xarray-7229	bm25	17	17	2	1	1	4513	1f15d80a2d09c6cb21c0a6063630489e72c745c2e9e33ccd3c5e05fcce071700	0d9f31be43de9f2477534f068efc642351af2066f64f6a9335569a2f55a28c98
pydata__xarray-7233	bm25	17	17	8	5	3	4713	19f36772aa74560a147507f0b0797990cc0ab73b59fa21ac14ef0473ee416b7f	b52e4632a85dbf971deeac5f2f533fe14454e932890d643364c1a7672ecc217f
pydata__xarray-7393	bm25	17	17	8	5	3	4604	bc6ee14bf4a0856494ce1334afd60e1d4ff72157ac1fb36d7debfd8493db0277	105de971ec2f94dace17aa81fe88a94345e28dc86f4484d56035a0084dae9d02
pylint-dev__pylint-4551	bm25	15	9	2	2	0	4438	52b8aa70e89c043a0d5e8716dadd757431a49f0f36499fab6e15b25d850e8d7d	343912705deb3d024b9e7f96383a9eb7dfbca6bd557d9bbdc2287feb9ad6ef37
pylint-dev__pylint-4604	bm25	16	0	0	0	0	898	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	213636b02598591544674361c1d4fa9328438233f5b0deb16b3b97df54fd13ef
pylint-dev__pylint-4661	bm25	10	8	1	1	0	4878	d999f8334087a21aba88812a6248ee6d23bd625a5fcb9e238f9ebe82c814e824	810834f3826ec98940d09aabb990567ae7e44d355b9696ac96de7d048bae6faa
pylint-dev__pylint-4970	bm25	14	5	2	2	0	3074	bddf895f91d951eb336119b89df0dac42f735a32e3fcc87deac9613451ecbe54	6c91c11095186280182c0b8b46ea6b807d943f34f7e132961c0fb7bf6e185d55
pylint-dev__pylint-6386	bm25	17	7	2	2	0	3174	fa111c1f2341be6c5697b355c9008de3a9ebe4a8c9e9695037408a50e0cd230a	4f17252c64aad1795926da803f5e3bc0ef2677a574c19e6433df431cea5039d9
pylint-dev__pylint-6528	bm25	20	18	2	1	1	4929	e910b112600260e163e01274527b5d3abd71f54ec1d6395130776f9b3532c508	53ba520de184a19330a8c4bc3389693c2fb9fc9f39f2510b4a836bee3669d06a
pylint-dev__pylint-6903	bm25	20	6	2	2	0	4544	b6479a427dd3c9fac00a250ac34af60c04fc0a78f257959fc954741b83f7738c	736bf56ee071474c0df1dd1f2521cd682b96e90472261376583224d33b0caa62
pylint-dev__pylint-7080	bm25	14	12	2	1	1	4726	265495a07b6aa286a70a5f12a0a44c102b3b3d39eaea88c1c94ace3cf1f1092c	5211a21e6e4be9a9257d915f3ca25def8aebe09ed80a533b36922a1108bc78c6
pylint-dev__pylint-7277	bm25	19	5	2	2	0	4005	353eb056c6221616e367b77169b7fea3d61e62c981cc0e4afccaea2fd6a0fafa	23d4b021e14934aa632fca25b028d6022bf836ad3f8d44dd6568ca642bd4c293
pylint-dev__pylint-8898	bm25	18	8	2	2	0	4313	b60d9cfdee125e276407c82121c2030fcdffcccc4a5a846ab68d8466f6cac28f	6e9180c977814271d6b350f69dc4690b47ad157585973474e10693d292442f47
pytest-dev__pytest-10051	bm25	20	20	6	2	4	3857	a05b66d6069ec7af9d69bfae1effe8a264d51d28b1be72056d25312931105d82	f8b32eb350ac367b39f9ff72ddf2fbb09861df0c8e88e114286ee55beee7cc5e
pytest-dev__pytest-10081	bm25	17	17	6	3	3	4662	f0e654ed61d14ba619920306cc03b44e6f87f380affad54767b99b56080e0af5	a643648ddd50be5458001ab83ca56849e7efaf49a5bb645cf7b27db637092355
pytest-dev__pytest-10356	bm25	14	14	8	5	3	4491	7125213fa429b779884a978aa9f17091c92517ab45d3614885520e766c567c6e	489a4fe3a3881c6c02e28f1e112e5711053d256c1bd3a67379ceb0174101d6d1
pytest-dev__pytest-5262	bm25	17	17	3	2	1	3543	ffb1f4820bb5a2c096b1b50e6ef4a908ffc1ea4471ffa6c6310fc9bbfda8ff22	b1ecd4342136d0a072147c6677e7eddf463c2045168dd4e29d217e5cadb70aa3
pytest-dev__pytest-5631	bm25	19	19	8	5	3	4308	b7c3e131e2b5e5d0b3ea666e12a8d495b2f1a5acafda06abcd1a71ea4882275c	34231bda395de3439c94735cd9434b367bed5ad8b1b6eabe1b481e51544f6c16
pytest-dev__pytest-5787	bm25	10	10	4	4	0	2871	89c831fc508ad2462c3232fc167ffcff7abe71d610f0ea39a9f029cce7eab9f9	45810cb1c20ec27b51c707ed8c50c92a659cb74c460d5744f5daf3ddae55cb62
pytest-dev__pytest-5809	bm25	20	20	8	4	4	4106	9a05f09f299c4f507ac9e6e98e3fbef772b5ddc37e87d6c387b8ab7b2a4801c9	14a2004701682d23a55f6e9728d61b30d53dad75e0dd2d8288fd2b321e17dca3
pytest-dev__pytest-5840	bm25	14	14	8	6	2	3634	746fc9deaca806fa59b32f04014e8fb274b81b3883ccb5067487f57d4932631c	4252216b9a75df23c6a418c40cc1a95f3b8ce80f29688fe34a138e77da9ce2e3
pytest-dev__pytest-6197	bm25	16	16	8	6	2	4514	90ca0f5e5d0ae9ec01dc2c3d30899e89941c93ad7bf14d9668e936fb7b5737e4	9e7b175e46b9ca997814acdf8951acf03fe541c5d412be448e3e6a92b68c9daa
pytest-dev__pytest-6202	bm25	19	19	8	5	3	4552	25091589f43bf4c0e83930c69a372c4b8b0f7c58bbdcd19028d9d676e88cb409	2cc51ff5fb6c86cebc6b3d49ffaf71fc7bce74c88e287f3a09c53c653ca3bd0e
pytest-dev__pytest-7205	bm25	20	20	8	4	4	4510	b44a836502493b03664c2dcd58dcdab526aa4b68da0a1e7f8dc9d14a0f0705c2	bc0e52b89fdba748f4ec1324b6d03059f8f31241d1884f0401956069df38687b
pytest-dev__pytest-7236	bm25	17	17	5	1	4	3755	fca35117646ba01ef9b9d945c5da0699f28d7c36b41438795a4637fae3b77348	d3923330c9efaae021f454797d0646b02f4549d0f35249619e4cd342666be8da
pytest-dev__pytest-7324	bm25	16	16	8	6	2	3696	26bc2e72f45f0738019216d58bfb2a62fb5293a757a44534ecb6fdd85d771c3c	7c4390bdfb5c3b159e5621fbe61abc7edd4703f41a5004a172c8f2563e588e5d
pytest-dev__pytest-7432	bm25	19	19	6	2	4	3617	db90c8f3dfcc6d4128e642e99bd481214f9e8d3527b665f5ab68a71cc8dc3641	7383850c53a6363763b9f3fa441ee6b57450df126c5e393b409ff899c6fce4ab
pytest-dev__pytest-7490	bm25	18	18	8	5	3	4683	d9ff99f16d40ef029f0b74e4a8b33acadd4388ca2f1cb74e9238e1662496d0e6	ffbff7ddff056cc62478a5cdf169bd9b0f084017e00ab15a16b926365951754f
pytest-dev__pytest-7521	bm25	14	14	7	5	2	4563	3ce38e3599a9691e8ebc9c7d15aca51878069d6d3bdacd85a956217ffde0beb4	dd1c999a570ea38a256582a288d4f0a1f6326c6bac043d261c4fb4348d1ac2c3
pytest-dev__pytest-7571	bm25	18	18	6	3	3	3277	1fbb6fe28a4cb4c31c395010c10605a0152f7caf31dc326a6ad8c28c0ae83e71	e500ff9d8b71a67dc623a14e33f3df33f9d849de84d70c82fa66b72837bf87fe
pytest-dev__pytest-7982	bm25	15	15	8	6	2	3157	92f53a172a20f86f212053d9c1db90017e12ca947db43c70baa7a005800baf2f	8e7a2c8e4f8223534cd6ce0d3db859da9eec198c389064f70060b686d4183f67
pytest-dev__pytest-8399	bm25	10	10	3	3	0	2683	6b7e75302d4bcde0302fb3b4b120347be062c10d8434163da275aa7c12cfae2e	743a11ae89e2b22f3f93bf4956665671cc377a05ffb68c17f1e2f0b3551f9db7
scikit-learn__scikit-learn-10297	bm25	20	20	4	2	2	4082	6425272b9792ad54c50e7f485e27a4d3a3c46d906331ff3ca0f860729b65e89a	088225acbbac29253cb65f78609c0a495705e3fbfaf8f87ab895256ca63bac03
scikit-learn__scikit-learn-10844	bm25	20	20	8	3	5	4836	59d49e4ea6e47aaaed7ff3ab5f54780fcd1ae2766af60d000da1c59a8ef6549e	22f0fa8e8d4ceb33ea080ef47721e591b70e83bb8c4673c543ec871ae7375f67
scikit-learn__scikit-learn-10908	bm25	20	20	5	3	2	3874	647f9da305e19c7763d04e9b43c85a9a4179b416e729404eb666fd0d59d10ffc	8c2a7049a9accb698ab8762835b1ab8e7d07402cf643a145a5a1235d76ff2d8a
scikit-learn__scikit-learn-11310	bm25	20	20	6	3	3	4639	9a1ce820023c12e3926225ec1c7e35c1029a0120b3faf8e397700e952f0e77de	c1ac61b377a143fd62eda0cb3e9c00d0600cd76f122b38dc5a9fa3c63bc3b05a
scikit-learn__scikit-learn-11578	bm25	20	20	2	1	1	4799	cb1b27ce9a23582bb6e8da533d6493a3875dbc00659661996af3c2d0b219bf76	266aeb0f0f31d1319c26460a62bbb339031d13ae40ec708c19c0d982fa35cdb0
scikit-learn__scikit-learn-12585	bm25	20	20	8	6	2	4426	032548b800fea4a7cbff23295e3a6ae860dcec6c12b2831ac0047ba24e9481ea	aa69c4809055fe9acc9386d8422e5eb5946d78a8951ae72f74ea27bab2807e2c
scikit-learn__scikit-learn-12682	bm25	15	15	8	5	3	4833	22080d729c76d9cd50d30a4e647fe9c00b2b9358e8539ebfb303151a50437126	99df49170a2243fe741c16689a8ebcefdc440514c2b01baa436727720550edc3
scikit-learn__scikit-learn-12973	bm25	20	20	8	5	3	4729	42e1ba56d2d2c38c3b587a323fbf4dd9c67f8969d909430cb90bbc68a8c34266	3a8d9e687db80fb2c7968f78e58c0401410436a19a10a2ee7d4254d16073ae67
scikit-learn__scikit-learn-13124	bm25	20	20	4	2	2	4908	2caa52e8006c1445a2a1f01a1cb9be4a2900b19d07c91c07e71e0f2c58c8394a	077f8b4d4e9c76dcc136b922ec06d9cff57b50a3c2765fad8e6c926ab84cac56
scikit-learn__scikit-learn-13135	bm25	20	20	4	2	2	4756	f77256ba486e023dbb01dd284d7e8f74422de0f6958f06bdad77e3ada02d456e	c33cc3271e9715420db25f3152aba51b64695562cb608d4f1d13724810a82633
scikit-learn__scikit-learn-13142	bm25	12	12	6	4	2	4805	732e3df1200279aa7c9b0daf2f516c3e8110ef2d1e474024f0e457fe119817b8	bc8240432d82258e96c6c75384a66be1611e9ed80cd1ea3c1110e51bb0343949
scikit-learn__scikit-learn-13328	bm25	20	20	2	1	1	4470	6cb61672e2fba63e5aaa3ccf6a910c9752379032b36e4d0939813b030608d9fd	9f3f5e07fd973ad730ea826a7f65d9731009334ce0885f46848ff86c617104ea
scikit-learn__scikit-learn-13439	bm25	19	19	8	4	4	4185	614207dfc3f577250c7318e0fd8faba79f5c7a9fbf5de194881b148c48447d74	b7144949575e61d2fa73f9ea56469364bb6a93c9e62995de6f0a4bbe1b1103ac
scikit-learn__scikit-learn-13496	bm25	16	16	8	5	3	4211	4139d0b54124e78c7b44df9c96be1183279537edefacec74bf38c117c92a6c12	03364445ff46dbb130e52fe69d5f732a9a987d3cf827f148e8498ddcb9908228
scikit-learn__scikit-learn-13779	bm25	17	17	8	4	4	3358	0568e1aedf9bfdca865a2fe3edaaf3cd6a9f541c0784ba445f06f56370c81ecf	cdcc71386d28eeccd5fc99718a1b4b6c8e8e65a961b32d7b170a9cc6790d626a
scikit-learn__scikit-learn-14053	bm25	18	18	6	3	3	4537	1890425aaf0eb194a9dce6e261b4133c7e251363f432cbd60ea74678af4768fb	92da2d3d268b1bb83ee426ff932fd129a18c5ed2264654314fa026f8ff498d56
scikit-learn__scikit-learn-14087	bm25	20	20	4	1	3	4518	85e586e5a3a7a07a5b64d558b8dbb5169f6f1273f84ac6a6d4eddfc10ed3b75f	db839a441970ff479f56dbd4d120cd8b9181994443f0a9e57b104711a44b273c
scikit-learn__scikit-learn-14141	bm25	17	17	7	5	2	2473	f168117d2e99c8d2cc883297299f4821b48695345894174e518e741b0e3a0750	10017db1e4cd0601319dededfb9b8482cd16bde496092233afadcff8ac366bd9
scikit-learn__scikit-learn-14496	bm25	20	20	6	4	2	4724	bcbbc621c9d8db510ffc17ffc8d33654ba7fc9f98c58d26487b9bf536de8e466	ca0e83a94c6e31396884afc834a16310741a29168ba1edd1701dde554ed86185
scikit-learn__scikit-learn-14629	bm25	19	19	5	3	2	4767	ab90793f36c354e7061056aa3087a5ccef133352750db37e57bd4801710159ff	6b2333e928c99a8f7f559d1a138eb4dbca3db4d3082798eee5069121809bb417
scikit-learn__scikit-learn-14710	bm25	20	20	4	1	3	4606	feb8416f896f547e93350bf3f4f7a361389a6b55f6d916f7eaf0ad3668f885eb	5c5612839cda2d687adb7cdfe06e8030d11318827d0ec978dd2cb5ea2c0e7e57
scikit-learn__scikit-learn-14894	bm25	20	20	6	4	2	4476	777a065ba15bebdc13f76c33b6caedd7067aee28ac00bb3e61935105c7ae08c9	48ed13f7057d9871194fbabdd128186e18c3772e022b0562828c6206f87a7b75
scikit-learn__scikit-learn-14983	bm25	18	18	6	4	2	4533	53e23138703834f813cb796619255719175f0d3ed3386c13b866be3c24dd1ec4	02c9f1b5a496c6e171575dc248665423ffbe8bdf56e9b79fd8b4967cd6b9014e
scikit-learn__scikit-learn-15100	bm25	20	20	8	3	5	4183	6ed04bb99e68244ea866670a510b580d2e9cb8e637d3395832d1f808fd0beaff	557f8e5a91819d0dbdd4c1e2e6776738be138e9f3b2d8b17c970c85692627693
scikit-learn__scikit-learn-25102	bm25	15	15	8	5	3	4372	06e31883672616f6bd510aea81348f36c90bcc8a3ca476f00bc61ad3ae6365aa	9e64efee2ae1cb01148d2662c78fa751347c7cf18c9e178392ce090cc8ec6e04
scikit-learn__scikit-learn-25232	bm25	20	20	8	4	4	4366	29d849cbf74442873498d111a169662f8f6ac0e254d91644291ee0e357cd3255	44cf60617089f5fd611f890b7ab947b6cc5b0d6f3f2c2ea3934b2e53090fbb96
scikit-learn__scikit-learn-25747	bm25	19	19	6	3	3	4982	4f0c020c096debe643f1bf224a78050319a561e8567f3364f275a3701c2023b7	62864eea97e2adb9a3fabe19c78cd16657e57c7ac84ba2c67db8f849d213455f
scikit-learn__scikit-learn-25931	bm25	19	19	6	4	2	4675	c37354c28669b1bbcab8b0356f167e47a094b13cf7b057c0100d4639101b8d87	3332efb73fadb40fc07761b2991a94d6ea62e8b6ce7abfa7537c26566a6d2cda
scikit-learn__scikit-learn-25973	bm25	20	20	7	4	3	4495	72844eb20c4f3c74cad2df04dabd7b72c5f1d6958788cc54f7a9e69ea7c80ab4	444ced6f8d43cd3df04b83b414f4e9d5126077122f56d472231e7c7086d4ce7d
scikit-learn__scikit-learn-26194	bm25	20	20	7	4	3	4520	3f03bdf2c2ca236672d73f1942250ab9861547ecc3c9ac111bf0df1b89eb2971	2f22717822fe3070738cd0a69ba5e22fbe4746270bbad049130a4b7e63e4978e
scikit-learn__scikit-learn-26323	bm25	19	19	8	5	3	4341	de8529eb690c218dabcaefbc0a7b9e210a4ca42d2616babe3b1b7225d41bb57e	0e214e17e866eca5786f3645210a3ba49456b708d716b46647c49c42c17edbcf
scikit-learn__scikit-learn-9288	bm25	13	13	5	3	2	4198	6c11498836bf2bebe472eef21c15ae09055963be34ee6d9a6b67d459c60a5f91	77d5518e18728f557f44d378cdc84833834054a942bb9c4bf218da95c270b7ab
sphinx-doc__sphinx-10323	bm25	15	15	6	3	3	4929	fcc5820a41b29a5a99fe93b4faba01f69c3515739b81ad229af69e717f6dad29	b762eff5deb944a9b27821125fd4a61408fbf194b65f223575e3e6671818a8e2
sphinx-doc__sphinx-10435	bm25	18	12	2	2	0	4228	9c632ee928fd61578fe19086e20024e6f0036104c4790068076a85251d159791	524cd88e0de6d9946ddc56818902c4105e1efddf7b9addfe184be4759aad0e6a
sphinx-doc__sphinx-10449	bm25	16	16	7	4	3	4399	6444309f5c8f00d5039bf66bfec985c7ce42c1ac8a256da617f90690bea97826	9d3456e93b021465d9a88249096029af2c01028786a74db701100b24bd6092f9
sphinx-doc__sphinx-10466	bm25	18	18	8	4	4	4917	75fbe68674f1bd5305f0e86b091daa5e3a37b6fa1ebd23c10fae0f900947b90b	484419f8ae5505d8297d847553495fa81f43d130a7cddb8e6fdebbe0db40db17
sphinx-doc__sphinx-10614	bm25	14	14	7	4	3	4030	53b766d61b67f21a4a4577876c8c1a8319c38ca11ce608cb2031177115b2b41e	60cc083780b499b2b2014e9acdea9ca10ae42cc3afe75b1fdecd851166965fd4
sphinx-doc__sphinx-10673	bm25	18	18	8	5	3	4702	9c4df0b765d5a893aef3c5a2e2cd71056d792c0e000d111ec6a936f88d294266	568dca37e90acf25d5f578c8bca1ce886e0a45c978ae3d880bd6f0f793f666fe
sphinx-doc__sphinx-11445	bm25	17	17	7	5	2	4000	3582c67d23972a022f63370541308c603d0240d6f9a5c2db2fb92d1579630a40	2fd14b5e560048e46df5a9ea3f20b22bd53d8872f66d6369e80358ae3c29c35f
sphinx-doc__sphinx-11510	bm25	15	9	2	2	0	4854	bd03d3c7ab4fb79adb1748485c68ea70c88c6359ff01ce2871c82dab67e094fb	07956cb91bcb36938abc153dfb1e90891c7c1307fb4fe584bb299d593f8933d4
sphinx-doc__sphinx-7440	bm25	19	0	0	0	0	949	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bd3c9e50b60ef88b53e654168e0bb6cfb48511501e056f4c1cabdfd0ced78dfa
sphinx-doc__sphinx-7454	bm25	16	16	8	4	4	4435	4fa55c6ac37354adddca109bc853bda5fc160f8ce5673065ddbabf8fa0c2e80f	bf15931eb3ddb8688dfed80206f8ad77440927b36e696843f7f82fc39f19a383
sphinx-doc__sphinx-7462	bm25	19	19	6	6	0	4332	c24c203a0bfa1c21de25ac3a4ec05559226baed596b72d9152751c4085f386a4	3b3643b398ac95f0c7635ef224f9e71f7445cfaaf90b4f3ac2d259d594d99d0d
sphinx-doc__sphinx-7590	bm25	15	15	8	4	4	3666	93558d573906e9ba7f47ab4785fa6355481d84b083561a98ddad8994557fc356	df667adc3ca1788df2fecb204ba0ff204d32f2bb5725a7c8789491e12715282b
sphinx-doc__sphinx-7748	bm25	17	17	6	3	3	3528	ae845fdd8869f127a740ef19706d45935a6e17ba7d6ce74b81c1c07fd8f6b9f8	8081f29ebc0f18428c9a78a28c702403a8b28d4e2b44c00e6cf6ef4ee189cac3
sphinx-doc__sphinx-7757	bm25	11	11	5	4	1	3816	4d93a83d546677504118949918787e36b05c9736f364a9ad2f88c6f137ab0e86	b7275ff77cf8cfdef9e5d3aa74f9a4f5e54e9c9cc3cb82767dc4d8bf6545b012
sphinx-doc__sphinx-7889	bm25	15	15	8	4	4	4412	06015635534eca674f29b8d80f2d7a7ad0168303391d87f9cf031d802a52248a	243e6ddb5ad6ae69b077d21249b8c20807366d5fb92a560c84ee339fdced98f2
sphinx-doc__sphinx-7910	bm25	17	17	8	6	2	4448	126c3dc3e5a862ff343ad539ed6f2a644540e0076c0a1537ca5f0bca659d0573	47ba400aa3845c85f52fb79a67758c1f32aa21e528eb63919e2d1eed1b69e7f4
sphinx-doc__sphinx-7985	bm25	16	16	6	4	2	4696	b1852ae0eda1c43846963d7e6d4036ef67b5f3bb1ac67103d9582ef79058f2cf	1c3eb47bac788fd169b76ee6f00cb19c319a1b831cbcc08cc226224d3d1b3268
sphinx-doc__sphinx-8035	bm25	17	17	4	2	2	3490	1086b703bfb0112475895490de6fe7283e3e0b96a3de5b18bc8289a1a196ca86	429745587f2d63a36e10c2e10f9bd45256dcdf3a9324f3f18d81af076f9177d4
sphinx-doc__sphinx-8056	bm25	18	18	8	5	3	4533	5fec8ff3e88a29903b0940b002340640e794e3bbff158a3cb075257b2e5450eb	4e76e8d546db1328640be3052e2de8382fac46bc52da36f1c9b1e08a001d1355
sphinx-doc__sphinx-8120	bm25	17	17	7	5	2	4175	4e02509f83ca77ca03bd0e9055709392161748714e6c17aba1fb0fb7f6d8c9c4	5c4f7887e39707e6d05065fa256e5675bd3f3726c738ed2d4a7f928aba4158f8
sphinx-doc__sphinx-8265	bm25	18	18	7	5	2	4261	269878291792389267dfa0f38984f6cabeda5994350e512516ec9cf92787828d	dc2564a909ffbda24db72631cd25cafd4865ec0b481f4fed4bd60d34a87a3d51
sphinx-doc__sphinx-8269	bm25	17	13	2	2	0	4845	bb547fe1e85e487a0bda8d571e90ae48c4532b98cd359b5870c10461891df808	61b0da42904d4daca6b479e14e36327cac7c0b30c1d8177cbe77531e66a9b399
sphinx-doc__sphinx-8459	bm25	19	19	8	6	2	4172	e20e9ea66dae5b181a68be0a0a875d85cc0df381904b54fd1b1f30000bbeb8cc	9c04a6637c6102e8f3a097d5081a66fddf4b90efd2f8eba693c714adf84b0df7
sphinx-doc__sphinx-8475	bm25	16	6	2	2	0	4001	f8144e4e87f852c1a45d5444d7f5f202007238da730ac62a05e05bd11654fa29	6a051a513cd0c27aaf591398f32ffda0db0e0f98e71b3e4e21940dfbe613363e
sphinx-doc__sphinx-8548	bm25	13	13	7	5	2	3699	e0bbd5c8332fe10b4e654e9a488d419f4bfc5864dee85f24b172bac9f6c403f8	24ef74251fa98111617c49e6166648e28e850db736242c9d56c66d8188eb263d
sphinx-doc__sphinx-8551	bm25	17	17	4	2	2	4587	8ddf5483c47e1b73002c6d997e3b186807cbb8a82e3dad0610a461bc50d7179e	dcf95ffc4439e9367030ada9dab032027612bdb7c4dce1c6120cec9d1302c997
sphinx-doc__sphinx-8593	bm25	18	18	6	3	3	4025	d0b7e77dc6105dea4c8ec21f60dfef89f84e5679ff3dcbd95529b51c03c5d1ca	fad84fca15401463cec294368a80ef47ea70c022677acbf9c02cb141e8e5697f
sphinx-doc__sphinx-8595	bm25	19	19	6	4	2	3872	93ec5886a660334b33bce266c449ab0ea951a3dd77833f6e9f00e428ea39cfb4	2a1186eb69f1aba6ee6b1021421ce379f4303bc86c0d0366c7c4a4709478cba5
sphinx-doc__sphinx-8621	bm25	15	15	7	5	2	4662	15067c91928cc54c173419b143438aa33dc98caa15c6a523b6ad5060c761dae4	f261cce02755921396de2fff77712cadca46fde62685cba4296278013ef61e15
sphinx-doc__sphinx-8638	bm25	16	16	4	3	1	4956	6a141c5287b487743cb803232885b3ad561d34fd09781ab6468b30a186cc0b87	f3633ec3a6230de4d2e43e18ff93f32946ef1ddc9edac6b455421109c6444b47
sphinx-doc__sphinx-8721	bm25	20	20	4	2	2	4636	3d87d22a643795de4e93e480bfb2820187cc02cbfbe30d3b7f3b2afcdea1a1a5	a912ec6417c095cfd639b41d58cb95bdfd50cb31c3a96f61aa5a748cbf56a497
sphinx-doc__sphinx-9229	bm25	19	17	2	2	0	3905	3a45ece743f55cf482c222617a96a36570d9ff4b8be0df8434c8b93ecfbcfc8f	5cde5bd22ed3af950f0a385b7338db2536d1c8e62eb9e8ea901ef28ec9a168c9
sphinx-doc__sphinx-9230	bm25	15	15	8	5	3	4811	2da4c2b27480cdb0864aec01de9cf11ed9abb17634dfb666a59cbf9d94a27d86	008f757ccc702a3b3e075d78b8591de652860bee235ff88a81932c5e9aac78b6
sphinx-doc__sphinx-9258	bm25	15	15	6	4	2	4760	41a178bd1681a02289cc068db7428042473288c3130c26be9f7370510242de54	6d6a0994dfd4cf03b4e7eebd69f8794abf328cbcc1ecfd06092f72497eb43fab
sphinx-doc__sphinx-9281	bm25	16	16	6	3	3	4687	d935929d66abef354908bbdb96a6c0fb1f72d7446a80796c657d847861dddf0b	8235e28e6fb6c91b165d2c939d7ac133ba70d78e128a8a30c252f7c1f8ad1182
sphinx-doc__sphinx-9320	bm25	19	19	6	3	3	3846	b315a72a0d2ad182e8725276cb83dc561505039a8c09cc6732ffc44621920b4e	0e3bb59991f909d1f7ba6f782a31f7d408feea72076de27163e0159664e25100
sphinx-doc__sphinx-9367	bm25	19	19	8	6	2	3741	2cdcbfb5d89d75ea84bb89c423040b1c36927d9e0b550d7c7736f7c63785ec8a	9d66711fd48453565a9bbbe6eb1f99cde001998720093da19def0433c166ede3
sphinx-doc__sphinx-9461	bm25	14	14	7	5	2	4271	542026cd79e0e5c03a97e88c12c4f621ffade0a32561e08d29f7046103892f74	609764d2df11617721e042990ba8453553b662a97436c8fb348b1dbb34539567
sphinx-doc__sphinx-9591	bm25	15	15	8	4	4	4988	59c4fb2b817e5e2020cd2bf375011f863bfe9d99f84695f57eaef4f201c3e348	108924ec1661dce8000f5dc7315407d2067588efad39ce3289e04b155aeb1e9c
sphinx-doc__sphinx-9602	bm25	16	16	8	4	4	4982	93c215f92a7167932c1dc43d76eda981d976e38ffcf09a672436f433eb00e39b	928caf7ad8aca93c002dd7811a9e27c982a7e3a816998fa9d759f4f3d09c0f4f
sphinx-doc__sphinx-9658	bm25	13	13	7	6	1	4344	e3a2a09349a5f385524f5e6b8b0f27856a00fb0c9c1bcfc2d75608001c070f77	bbd2140a3c692720efc0b4aa3b7e7a4afa2c72f0b98652f0ffea691d161eaae9
sphinx-doc__sphinx-9673	bm25	17	17	6	4	2	3715	e5b70c686387a55aec3c6d9062c5981ff3802d5097d2b73075c012dc5799f80d	253c9ca14c9e4754871f47773faaeb468b6af319c8fa088ec9a084fee9f17fd8
sphinx-doc__sphinx-9698	bm25	20	20	6	4	2	4714	0eabce34635c718443d8dc32ed1ecb4cbd75ff89015a115049dece3016a5606e	32d0f72eab9fbd67c067a7a6f6d5470229cde074dfa579d481182f941eb62b81
sphinx-doc__sphinx-9711	bm25	20	20	7	5	2	4831	7aa5c4a90140c4a49030645220e6289a6f20383a5e815144680084273703644a	c96c82e58579a466d123c48b427173f889badbb69030a9be70aec8a99f0b8a77
sympy__sympy-11618	bm25	18	18	8	5	3	3718	29fbe59bdd9226aa106d59eaf6f80332ed08de7e84b2606c80b7486d2e80c201	b6ad08bcfafb939f498168dd978dd7fb67359451779f905c735b9347538fdbdd
sympy__sympy-12096	bm25	18	18	8	4	4	4289	ca7b59fe804b56034d08498e3ba9e8b437c56c45759bc12c4a3c68a28bec04b3	0f4663d6ecc12c76a90f6e520072a4dc35a528c061afba416f9f1a99975d8bb9
sympy__sympy-12419	bm25	16	16	8	5	3	3747	f0b70effc6e294e061a604cd8afc58d749b312b85fcb6b4c147d97a1e4afa216	e4f3e26f5790cd00fb48aea4031f1e895e878597537583ad08d6ea9c106b0307
